PiuraChilensis_v1_contig_1817 	 0.801881  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1817 	 0.801881  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1817 	 0.801881  	 other biological processes
PiuraChilensis_v1_contig_1817 	 0.801881  	 stress response
PiuraChilensis_v1_contig_1818 	 0.580616  	 cell adhesion
PiuraChilensis_v1_contig_1818 	 0.580616  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1818 	 0.580616  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1818 	 0.580616  	 developmental processes
PiuraChilensis_v1_contig_1818 	 0.580616  	 other biological processes
PiuraChilensis_v1_contig_1819 	 0.715598  	 
PiuraChilensis_v1_contig_182 	 0.674331  	 other biological processes
PiuraChilensis_v1_contig_182 	 0.674331  	 signal transduction
PiuraChilensis_v1_contig_1820 	 0.926438  	 other biological processes
PiuraChilensis_v1_contig_1821 	 0.951005  	 DNA metabolism
PiuraChilensis_v1_contig_1821 	 0.951005  	 cell adhesion
PiuraChilensis_v1_contig_1821 	 0.951005  	 other biological processes
PiuraChilensis_v1_contig_1822 	 0.744372  	 transport
PiuraChilensis_v1_contig_1823 	 0.866487  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1823 	 0.866487  	 other metabolic processes
PiuraChilensis_v1_contig_1823 	 0.866487  	 transport
PiuraChilensis_v1_contig_1824 	 0.550457  	 other biological processes
PiuraChilensis_v1_contig_1825 	 0.762022  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1825 	 0.762022  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1825 	 0.762022  	 other biological processes
PiuraChilensis_v1_contig_1825 	 0.762022  	 protein metabolism
PiuraChilensis_v1_contig_1825 	 0.762022  	 stress response
PiuraChilensis_v1_contig_1826 	 0.909598  	 developmental processes
PiuraChilensis_v1_contig_1826 	 0.909598  	 other metabolic processes
PiuraChilensis_v1_contig_1826 	 0.909598  	 protein metabolism
PiuraChilensis_v1_contig_1827 	 1.07449  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1827 	 1.07449  	 other metabolic processes
PiuraChilensis_v1_contig_1827 	 1.07449  	 protein metabolism
PiuraChilensis_v1_contig_1827 	 1.07449  	 signal transduction
PiuraChilensis_v1_contig_1827 	 1.07449  	 transport
PiuraChilensis_v1_contig_1828 	 0.842719  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1828 	 0.842719  	 other metabolic processes
PiuraChilensis_v1_contig_1829 	 0.509453  	 RNA metabolism
PiuraChilensis_v1_contig_1829 	 0.509453  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1829 	 0.509453  	 developmental processes
PiuraChilensis_v1_contig_183 	 0.661923  	 other metabolic processes
PiuraChilensis_v1_contig_183 	 0.661923  	 protein metabolism
PiuraChilensis_v1_contig_1830 	 0.721711  	 
PiuraChilensis_v1_contig_1831 	 0.634302  	 other biological processes
PiuraChilensis_v1_contig_1831 	 0.634302  	 transport
PiuraChilensis_v1_contig_1832 	 0.732413  	 RNA metabolism
PiuraChilensis_v1_contig_1832 	 0.732413  	 developmental processes
PiuraChilensis_v1_contig_1832 	 0.732413  	 other biological processes
PiuraChilensis_v1_contig_1832 	 0.732413  	 signal transduction
PiuraChilensis_v1_contig_1833 	 0.737632  	 RNA metabolism
PiuraChilensis_v1_contig_1833 	 0.737632  	 other biological processes
PiuraChilensis_v1_contig_1833 	 0.737632  	 other metabolic processes
PiuraChilensis_v1_contig_1833 	 0.737632  	 protein metabolism
PiuraChilensis_v1_contig_1833 	 0.737632  	 signal transduction
PiuraChilensis_v1_contig_1833 	 0.737632  	 stress response
PiuraChilensis_v1_contig_1834 	 0.680591  	 
PiuraChilensis_v1_contig_1835 	 0.727406  	 protein metabolism
PiuraChilensis_v1_contig_1835 	 0.727406  	 stress response
PiuraChilensis_v1_contig_1836 	 0.76133  	 
PiuraChilensis_v1_contig_1837 	 0.694581  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1837 	 0.694581  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1837 	 0.694581  	 other biological processes
PiuraChilensis_v1_contig_1837 	 0.694581  	 other metabolic processes
PiuraChilensis_v1_contig_1838 	 0.922826  	 
PiuraChilensis_v1_contig_1839 	 0.97506  	 RNA metabolism
PiuraChilensis_v1_contig_1839 	 0.97506  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1839 	 0.97506  	 death
PiuraChilensis_v1_contig_1839 	 0.97506  	 other metabolic processes
PiuraChilensis_v1_contig_1839 	 0.97506  	 protein metabolism
PiuraChilensis_v1_contig_1839 	 0.97506  	 signal transduction
PiuraChilensis_v1_contig_1839 	 0.97506  	 stress response
PiuraChilensis_v1_contig_184 	 1.02022  	 cell organization and biogenesis
PiuraChilensis_v1_contig_184 	 1.02022  	 developmental processes
PiuraChilensis_v1_contig_1840 	 0.772054  	 other biological processes
PiuraChilensis_v1_contig_1841 	 0.878718  	 
PiuraChilensis_v1_contig_1842 	 0.952931  	 RNA metabolism
PiuraChilensis_v1_contig_1843 	 0.508949  	 
PiuraChilensis_v1_contig_1844 	 0.73296  	 other metabolic processes
PiuraChilensis_v1_contig_1845 	 0.949798  	 
PiuraChilensis_v1_contig_1846 	 0.79137  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1846 	 0.79137  	 other biological processes
PiuraChilensis_v1_contig_1847 	 0.794624  	 RNA metabolism
PiuraChilensis_v1_contig_1847 	 0.794624  	 developmental processes
PiuraChilensis_v1_contig_1847 	 0.794624  	 protein metabolism
PiuraChilensis_v1_contig_1848 	 0.570126  	 RNA metabolism
PiuraChilensis_v1_contig_1849 	 0.62202  	 
PiuraChilensis_v1_contig_185 	 0.580227  	 
PiuraChilensis_v1_contig_1850 	 0.751961  	 developmental processes
PiuraChilensis_v1_contig_1850 	 0.751961  	 other biological processes
PiuraChilensis_v1_contig_1850 	 0.751961  	 other metabolic processes
PiuraChilensis_v1_contig_1850 	 0.751961  	 signal transduction
PiuraChilensis_v1_contig_1851 	 0.71371  	 other metabolic processes
PiuraChilensis_v1_contig_1852 	 0.733529  	 cell-cell signaling
PiuraChilensis_v1_contig_1852 	 0.733529  	 developmental processes
PiuraChilensis_v1_contig_1852 	 0.733529  	 other biological processes
PiuraChilensis_v1_contig_1852 	 0.733529  	 stress response
PiuraChilensis_v1_contig_1852 	 0.733529  	 transport
PiuraChilensis_v1_contig_1853 	 0.56265  	 other metabolic processes
PiuraChilensis_v1_contig_1854 	 0.715337  	 
PiuraChilensis_v1_contig_1855 	 0.677498  	 
PiuraChilensis_v1_contig_1856 	 0.986485  	 other metabolic processes
PiuraChilensis_v1_contig_1856 	 0.986485  	 protein metabolism
PiuraChilensis_v1_contig_1856 	 0.986485  	 signal transduction
PiuraChilensis_v1_contig_1857 	 0.91992  	 
PiuraChilensis_v1_contig_1858 	 0.811077  	 
PiuraChilensis_v1_contig_1859 	 0.517194  	 
PiuraChilensis_v1_contig_186 	 1.05086  	 
PiuraChilensis_v1_contig_1860 	 0.7378  	 other biological processes
PiuraChilensis_v1_contig_1860 	 0.7378  	 other metabolic processes
PiuraChilensis_v1_contig_1860 	 0.7378  	 transport
PiuraChilensis_v1_contig_1861 	 0.445112  	 
PiuraChilensis_v1_contig_1862 	 0.574355  	 RNA metabolism
PiuraChilensis_v1_contig_1862 	 0.574355  	 other biological processes
PiuraChilensis_v1_contig_1862 	 0.574355  	 stress response
PiuraChilensis_v1_contig_1862 	 0.574355  	 transport
PiuraChilensis_v1_contig_1863 	 0.97378  	 cell adhesion
PiuraChilensis_v1_contig_1863 	 0.97378  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1863 	 0.97378  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1863 	 0.97378  	 developmental processes
PiuraChilensis_v1_contig_1863 	 0.97378  	 other biological processes
PiuraChilensis_v1_contig_1863 	 0.97378  	 other metabolic processes
PiuraChilensis_v1_contig_1863 	 0.97378  	 signal transduction
PiuraChilensis_v1_contig_1863 	 0.97378  	 stress response
PiuraChilensis_v1_contig_1863 	 0.97378  	 transport
PiuraChilensis_v1_contig_1864 	 0.647497  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1864 	 0.647497  	 death
PiuraChilensis_v1_contig_1864 	 0.647497  	 developmental processes
PiuraChilensis_v1_contig_1864 	 0.647497  	 other metabolic processes
PiuraChilensis_v1_contig_1865 	 0.762646  	 
PiuraChilensis_v1_contig_1866 	 0.782278  	 transport
PiuraChilensis_v1_contig_1867 	 0.435595  	 other metabolic processes
PiuraChilensis_v1_contig_1867 	 0.435595  	 protein metabolism
PiuraChilensis_v1_contig_1867 	 0.435595  	 signal transduction
PiuraChilensis_v1_contig_1867 	 0.435595  	 stress response
PiuraChilensis_v1_contig_1868 	 0.95829  	 
PiuraChilensis_v1_contig_1869 	 1.20997  	 
PiuraChilensis_v1_contig_187 	 0.781814  	 RNA metabolism
PiuraChilensis_v1_contig_187 	 0.781814  	 cell organization and biogenesis
PiuraChilensis_v1_contig_187 	 0.781814  	 protein metabolism
PiuraChilensis_v1_contig_1870 	 0.855647  	 RNA metabolism
PiuraChilensis_v1_contig_1870 	 0.855647  	 other biological processes
PiuraChilensis_v1_contig_1871 	 0.832425  	 
PiuraChilensis_v1_contig_1872 	 0.849389  	 
PiuraChilensis_v1_contig_1873 	 0.569893  	 
PiuraChilensis_v1_contig_1874 	 0.597586  	 
PiuraChilensis_v1_contig_1875 	 1.01457  	 
PiuraChilensis_v1_contig_1876 	 0.882671  	 
PiuraChilensis_v1_contig_1877 	 0.94051  	 
PiuraChilensis_v1_contig_1878 	 0.647097  	 RNA metabolism
PiuraChilensis_v1_contig_1878 	 0.647097  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1878 	 0.647097  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1878 	 0.647097  	 other biological processes
PiuraChilensis_v1_contig_1878 	 0.647097  	 protein metabolism
PiuraChilensis_v1_contig_1878 	 0.647097  	 signal transduction
PiuraChilensis_v1_contig_1878 	 0.647097  	 stress response
PiuraChilensis_v1_contig_1879 	 1.30227  	 other metabolic processes
PiuraChilensis_v1_contig_188 	 0.516966  	 
PiuraChilensis_v1_contig_1880 	 0.98811  	 other biological processes
PiuraChilensis_v1_contig_1880 	 0.98811  	 other metabolic processes
PiuraChilensis_v1_contig_1881 	 0.697363  	 RNA metabolism
PiuraChilensis_v1_contig_1881 	 0.697363  	 protein metabolism
PiuraChilensis_v1_contig_1882 	 1.11829  	 other metabolic processes
PiuraChilensis_v1_contig_1883 	 0.803337  	 
PiuraChilensis_v1_contig_1884 	 0.662662  	 other metabolic processes
PiuraChilensis_v1_contig_1884 	 0.662662  	 protein metabolism
PiuraChilensis_v1_contig_1884 	 0.662662  	 signal transduction
PiuraChilensis_v1_contig_1885 	 0.906134  	 
PiuraChilensis_v1_contig_1886 	 0.488949  	 other biological processes
PiuraChilensis_v1_contig_1886 	 0.488949  	 transport
PiuraChilensis_v1_contig_1887 	 0.940367  	 other biological processes
PiuraChilensis_v1_contig_1887 	 0.940367  	 protein metabolism
PiuraChilensis_v1_contig_1887 	 0.940367  	 stress response
PiuraChilensis_v1_contig_1888 	 1.02082  	 
PiuraChilensis_v1_contig_1889 	 0.943947  	 cell-cell signaling
PiuraChilensis_v1_contig_1889 	 0.943947  	 developmental processes
PiuraChilensis_v1_contig_1889 	 0.943947  	 protein metabolism
PiuraChilensis_v1_contig_189 	 0.851075  	 other metabolic processes
PiuraChilensis_v1_contig_1890 	 0.881358  	 
PiuraChilensis_v1_contig_1891 	 1.53985  	 
PiuraChilensis_v1_contig_1892 	 1.17303  	 
PiuraChilensis_v1_contig_1893 	 0.53547  	 other metabolic processes
PiuraChilensis_v1_contig_1894 	 0.939955  	 transport
PiuraChilensis_v1_contig_1895 	 0.535433  	 
PiuraChilensis_v1_contig_1896 	 0.441866  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1896 	 0.441866  	 other metabolic processes
PiuraChilensis_v1_contig_1896 	 0.441866  	 stress response
PiuraChilensis_v1_contig_1897 	 1.0802  	 transport
PiuraChilensis_v1_contig_1898 	 0.75251  	 
PiuraChilensis_v1_contig_1899 	 0.7071  	 other metabolic processes
PiuraChilensis_v1_contig_19 	 0.861069  	 other biological processes
PiuraChilensis_v1_contig_190 	 0.857197  	 
PiuraChilensis_v1_contig_1900 	 0.45567  	 
PiuraChilensis_v1_contig_1901 	 1.0414  	 other biological processes
PiuraChilensis_v1_contig_1902 	 0.594252  	 
PiuraChilensis_v1_contig_1903 	 0.409585  	 
PiuraChilensis_v1_contig_1904 	 0.614586  	 
PiuraChilensis_v1_contig_1905 	 0.564415  	 
PiuraChilensis_v1_contig_1906 	 1.02401  	 cell adhesion
PiuraChilensis_v1_contig_1906 	 1.02401  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1907 	 0.882834  	 
PiuraChilensis_v1_contig_1908 	 0.627214  	 other metabolic processes
PiuraChilensis_v1_contig_1908 	 0.627214  	 transport
PiuraChilensis_v1_contig_1909 	 0.789686  	 transport
PiuraChilensis_v1_contig_191 	 0.619567  	 
PiuraChilensis_v1_contig_1910 	 0.386147  	 
PiuraChilensis_v1_contig_1911 	 0.946376  	 
PiuraChilensis_v1_contig_1912 	 0.99625  	 
PiuraChilensis_v1_contig_1913 	 0.65163  	 
PiuraChilensis_v1_contig_1914 	 0.59084  	 transport
PiuraChilensis_v1_contig_1915 	 0.937817  	 protein metabolism
PiuraChilensis_v1_contig_1916 	 0.850017  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1916 	 0.850017  	 other biological processes
PiuraChilensis_v1_contig_1916 	 0.850017  	 signal transduction
PiuraChilensis_v1_contig_1917 	 0.644566  	 
PiuraChilensis_v1_contig_1918 	 0.914842  	 other biological processes
PiuraChilensis_v1_contig_1919 	 0.58714  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1919 	 0.58714  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1919 	 0.58714  	 death
PiuraChilensis_v1_contig_1919 	 0.58714  	 other biological processes
PiuraChilensis_v1_contig_1919 	 0.58714  	 other metabolic processes
PiuraChilensis_v1_contig_192 	 0.755576  	 signal transduction
PiuraChilensis_v1_contig_1920 	 0.933624  	 
PiuraChilensis_v1_contig_1921 	 0.930172  	 
PiuraChilensis_v1_contig_1922 	 0.737869  	 other metabolic processes
PiuraChilensis_v1_contig_1922 	 0.737869  	 protein metabolism
PiuraChilensis_v1_contig_1923 	 0.525926  	 protein metabolism
PiuraChilensis_v1_contig_1924 	 0.601387  	 
PiuraChilensis_v1_contig_1925 	 0.94787  	 protein metabolism
PiuraChilensis_v1_contig_1926 	 0.935978  	 protein metabolism
PiuraChilensis_v1_contig_1926 	 0.935978  	 signal transduction
PiuraChilensis_v1_contig_1927 	 0.802853  	 
PiuraChilensis_v1_contig_1928 	 0.617655  	 transport
PiuraChilensis_v1_contig_1929 	 1.07794  	 
PiuraChilensis_v1_contig_193 	 1.01874  	 
PiuraChilensis_v1_contig_1930 	 0.737935  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1930 	 0.737935  	 other metabolic processes
PiuraChilensis_v1_contig_1931 	 0.748634  	 other metabolic processes
PiuraChilensis_v1_contig_1932 	 0.661525  	 RNA metabolism
PiuraChilensis_v1_contig_1932 	 0.661525  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1932 	 0.661525  	 other biological processes
PiuraChilensis_v1_contig_1932 	 0.661525  	 other metabolic processes
PiuraChilensis_v1_contig_1932 	 0.661525  	 protein metabolism
PiuraChilensis_v1_contig_1932 	 0.661525  	 signal transduction
PiuraChilensis_v1_contig_1932 	 0.661525  	 transport
PiuraChilensis_v1_contig_1933 	 0.681142  	 other biological processes
PiuraChilensis_v1_contig_1933 	 0.681142  	 transport
PiuraChilensis_v1_contig_1934 	 0.801591  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1934 	 0.801591  	 death
PiuraChilensis_v1_contig_1934 	 0.801591  	 developmental processes
PiuraChilensis_v1_contig_1934 	 0.801591  	 other biological processes
PiuraChilensis_v1_contig_1934 	 0.801591  	 protein metabolism
PiuraChilensis_v1_contig_1934 	 0.801591  	 stress response
PiuraChilensis_v1_contig_1935 	 0.573655  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1935 	 0.573655  	 developmental processes
PiuraChilensis_v1_contig_1935 	 0.573655  	 other biological processes
PiuraChilensis_v1_contig_1935 	 0.573655  	 other metabolic processes
PiuraChilensis_v1_contig_1936 	 0.53847  	 other biological processes
PiuraChilensis_v1_contig_1936 	 0.53847  	 other metabolic processes
PiuraChilensis_v1_contig_1937 	 1.13889  	 
PiuraChilensis_v1_contig_1938 	 0.874794  	 
PiuraChilensis_v1_contig_1939 	 0.972576  	 other metabolic processes
PiuraChilensis_v1_contig_194 	 0.952616  	 
PiuraChilensis_v1_contig_1940 	 1.06121  	 cell-cell signaling
PiuraChilensis_v1_contig_1940 	 1.06121  	 protein metabolism
PiuraChilensis_v1_contig_1940 	 1.06121  	 signal transduction
PiuraChilensis_v1_contig_1940 	 1.06121  	 transport
PiuraChilensis_v1_contig_1941 	 0.645279  	 
PiuraChilensis_v1_contig_1942 	 1.21617  	 
PiuraChilensis_v1_contig_1943 	 0.781377  	 
PiuraChilensis_v1_contig_1944 	 0.668585  	 RNA metabolism
PiuraChilensis_v1_contig_1944 	 0.668585  	 protein metabolism
PiuraChilensis_v1_contig_1945 	 0.791286  	 
PiuraChilensis_v1_contig_1946 	 0.709051  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1946 	 0.709051  	 other biological processes
PiuraChilensis_v1_contig_1946 	 0.709051  	 protein metabolism
PiuraChilensis_v1_contig_1946 	 0.709051  	 stress response
PiuraChilensis_v1_contig_1947 	 0.661184  	 other metabolic processes
PiuraChilensis_v1_contig_1948 	 0.707193  	 
PiuraChilensis_v1_contig_1949 	 0.854058  	 
PiuraChilensis_v1_contig_195 	 1.28316  	 protein metabolism
PiuraChilensis_v1_contig_1950 	 0.56959  	 other biological processes
PiuraChilensis_v1_contig_1951 	 0.59024  	 other metabolic processes
PiuraChilensis_v1_contig_1952 	 0.692606  	 
PiuraChilensis_v1_contig_1953 	 0.830781  	 
PiuraChilensis_v1_contig_1954 	 0.745406  	 
PiuraChilensis_v1_contig_1955 	 0.651252  	 
PiuraChilensis_v1_contig_1956 	 0.855133  	 
PiuraChilensis_v1_contig_1957 	 0.713388  	 other biological processes
PiuraChilensis_v1_contig_1957 	 0.713388  	 other metabolic processes
PiuraChilensis_v1_contig_1957 	 0.713388  	 protein metabolism
PiuraChilensis_v1_contig_1958 	 0.645284  	 other biological processes
PiuraChilensis_v1_contig_1958 	 0.645284  	 other metabolic processes
PiuraChilensis_v1_contig_1958 	 0.645284  	 signal transduction
PiuraChilensis_v1_contig_1958 	 0.645284  	 transport
PiuraChilensis_v1_contig_1959 	 0.696771  	 
PiuraChilensis_v1_contig_196 	 0.638644  	 developmental processes
PiuraChilensis_v1_contig_196 	 0.638644  	 other biological processes
PiuraChilensis_v1_contig_196 	 0.638644  	 other metabolic processes
PiuraChilensis_v1_contig_196 	 0.638644  	 transport
PiuraChilensis_v1_contig_1960 	 1.16096  	 protein metabolism
PiuraChilensis_v1_contig_1961 	 0.647233  	 cell-cell signaling
PiuraChilensis_v1_contig_1961 	 0.647233  	 other metabolic processes
PiuraChilensis_v1_contig_1961 	 0.647233  	 transport
PiuraChilensis_v1_contig_1962 	 0.786504  	 
PiuraChilensis_v1_contig_1963 	 0.835699  	 protein metabolism
PiuraChilensis_v1_contig_1964 	 0.666821  	 cell adhesion
PiuraChilensis_v1_contig_1964 	 0.666821  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1964 	 0.666821  	 death
PiuraChilensis_v1_contig_1964 	 0.666821  	 developmental processes
PiuraChilensis_v1_contig_1964 	 0.666821  	 other biological processes
PiuraChilensis_v1_contig_1964 	 0.666821  	 other metabolic processes
PiuraChilensis_v1_contig_1964 	 0.666821  	 protein metabolism
PiuraChilensis_v1_contig_1964 	 0.666821  	 signal transduction
PiuraChilensis_v1_contig_1964 	 0.666821  	 stress response
PiuraChilensis_v1_contig_1965 	 0.491303  	 
PiuraChilensis_v1_contig_1966 	 0.915599  	 RNA metabolism
PiuraChilensis_v1_contig_1966 	 0.915599  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1966 	 0.915599  	 developmental processes
PiuraChilensis_v1_contig_1966 	 0.915599  	 protein metabolism
PiuraChilensis_v1_contig_1967 	 0.99928  	 
PiuraChilensis_v1_contig_1968 	 0.799243  	 other biological processes
PiuraChilensis_v1_contig_1968 	 0.799243  	 stress response
PiuraChilensis_v1_contig_1969 	 0.8781  	 
PiuraChilensis_v1_contig_197 	 0.859757  	 other metabolic processes
PiuraChilensis_v1_contig_1970 	 1.05597  	 transport
PiuraChilensis_v1_contig_1971 	 0.753886  	 RNA metabolism
PiuraChilensis_v1_contig_1971 	 0.753886  	 cell cycle and proliferation
PiuraChilensis_v1_contig_1971 	 0.753886  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1971 	 0.753886  	 cell-cell signaling
PiuraChilensis_v1_contig_1971 	 0.753886  	 death
PiuraChilensis_v1_contig_1971 	 0.753886  	 developmental processes
PiuraChilensis_v1_contig_1971 	 0.753886  	 other biological processes
PiuraChilensis_v1_contig_1971 	 0.753886  	 other metabolic processes
PiuraChilensis_v1_contig_1971 	 0.753886  	 protein metabolism
PiuraChilensis_v1_contig_1971 	 0.753886  	 signal transduction
PiuraChilensis_v1_contig_1971 	 0.753886  	 transport
PiuraChilensis_v1_contig_1972 	 0.766197  	 other biological processes
PiuraChilensis_v1_contig_1972 	 0.766197  	 protein metabolism
PiuraChilensis_v1_contig_1973 	 0.810783  	 other metabolic processes
PiuraChilensis_v1_contig_1974 	 0.510121  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1974 	 0.510121  	 signal transduction
PiuraChilensis_v1_contig_1975 	 0.744289  	 
PiuraChilensis_v1_contig_1976 	 0.848574  	 cell-cell signaling
PiuraChilensis_v1_contig_1976 	 0.848574  	 death
PiuraChilensis_v1_contig_1976 	 0.848574  	 other biological processes
PiuraChilensis_v1_contig_1976 	 0.848574  	 other metabolic processes
PiuraChilensis_v1_contig_1976 	 0.848574  	 stress response
PiuraChilensis_v1_contig_1976 	 0.848574  	 transport
PiuraChilensis_v1_contig_1977 	 0.897474  	 death
PiuraChilensis_v1_contig_1977 	 0.897474  	 other biological processes
PiuraChilensis_v1_contig_1977 	 0.897474  	 protein metabolism
PiuraChilensis_v1_contig_1978 	 1.10053  	 cell adhesion
PiuraChilensis_v1_contig_1978 	 1.10053  	 other biological processes
PiuraChilensis_v1_contig_1979 	 0.921072  	 
PiuraChilensis_v1_contig_198 	 0.665473  	 cell adhesion
PiuraChilensis_v1_contig_1980 	 0.825794  	 other biological processes
PiuraChilensis_v1_contig_1980 	 0.825794  	 protein metabolism
PiuraChilensis_v1_contig_1981 	 0.882452  	 
PiuraChilensis_v1_contig_1982 	 0.939054  	 other biological processes
PiuraChilensis_v1_contig_1982 	 0.939054  	 protein metabolism
PiuraChilensis_v1_contig_1983 	 0.755269  	 
PiuraChilensis_v1_contig_1984 	 0.805183  	 developmental processes
PiuraChilensis_v1_contig_1984 	 0.805183  	 other biological processes
PiuraChilensis_v1_contig_1984 	 0.805183  	 other metabolic processes
PiuraChilensis_v1_contig_1984 	 0.805183  	 protein metabolism
PiuraChilensis_v1_contig_1984 	 0.805183  	 signal transduction
PiuraChilensis_v1_contig_1984 	 0.805183  	 stress response
PiuraChilensis_v1_contig_1985 	 0.950212  	 
PiuraChilensis_v1_contig_1986 	 0.992558  	 
PiuraChilensis_v1_contig_1987 	 1.03263  	 other metabolic processes
PiuraChilensis_v1_contig_1988 	 0.597491  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1988 	 0.597491  	 developmental processes
PiuraChilensis_v1_contig_1988 	 0.597491  	 other metabolic processes
PiuraChilensis_v1_contig_1989 	 0.576432  	 
PiuraChilensis_v1_contig_199 	 0.655857  	 other biological processes
PiuraChilensis_v1_contig_199 	 0.655857  	 protein metabolism
PiuraChilensis_v1_contig_1990 	 0.94493  	 developmental processes
PiuraChilensis_v1_contig_1990 	 0.94493  	 other biological processes
PiuraChilensis_v1_contig_1991 	 0.390076  	 DNA metabolism
PiuraChilensis_v1_contig_1991 	 0.390076  	 RNA metabolism
PiuraChilensis_v1_contig_1991 	 0.390076  	 stress response
PiuraChilensis_v1_contig_1992 	 0.805464  	 other metabolic processes
PiuraChilensis_v1_contig_1992 	 0.805464  	 signal transduction
PiuraChilensis_v1_contig_1993 	 0.89535  	 cell adhesion
PiuraChilensis_v1_contig_1993 	 0.89535  	 signal transduction
PiuraChilensis_v1_contig_1994 	 0.926476  	 protein metabolism
PiuraChilensis_v1_contig_1995 	 0.68509  	 
PiuraChilensis_v1_contig_1996 	 0.934792  	 developmental processes
PiuraChilensis_v1_contig_1996 	 0.934792  	 other biological processes
PiuraChilensis_v1_contig_1996 	 0.934792  	 other metabolic processes
PiuraChilensis_v1_contig_1996 	 0.934792  	 transport
PiuraChilensis_v1_contig_1997 	 0.601028  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1998 	 1.05376  	 cell organization and biogenesis
PiuraChilensis_v1_contig_1998 	 1.05376  	 transport
PiuraChilensis_v1_contig_1999 	 0.740582  	 RNA metabolism
PiuraChilensis_v1_contig_1999 	 0.740582  	 other biological processes
PiuraChilensis_v1_contig_2 	 0.600881  	 
PiuraChilensis_v1_contig_20 	 0.801711  	 other biological processes
PiuraChilensis_v1_contig_20 	 0.801711  	 protein metabolism
PiuraChilensis_v1_contig_20 	 0.801711  	 stress response
PiuraChilensis_v1_contig_200 	 0.771149  	 cell organization and biogenesis
PiuraChilensis_v1_contig_200 	 0.771149  	 other biological processes
PiuraChilensis_v1_contig_2000 	 1.03929  	 
PiuraChilensis_v1_contig_2001 	 0.950751  	 
PiuraChilensis_v1_contig_2002 	 0.755409  	 
PiuraChilensis_v1_contig_2003 	 0.824042  	 
PiuraChilensis_v1_contig_2004 	 0.769848  	 protein metabolism
PiuraChilensis_v1_contig_2005 	 0.903432  	 
PiuraChilensis_v1_contig_2006 	 0.929281  	 other metabolic processes
PiuraChilensis_v1_contig_2006 	 0.929281  	 transport
PiuraChilensis_v1_contig_2007 	 1.00611  	 DNA metabolism
PiuraChilensis_v1_contig_2007 	 1.00611  	 cell organization and biogenesis
PiuraChilensis_v1_contig_2007 	 1.00611  	 other metabolic processes
PiuraChilensis_v1_contig_2008 	 0.758887  	 
PiuraChilensis_v1_contig_2009 	 0.644271  	 other biological processes
PiuraChilensis_v1_contig_201 	 1.14941  	 cell organization and biogenesis
PiuraChilensis_v1_contig_201 	 1.14941  	 other biological processes
PiuraChilensis_v1_contig_201 	 1.14941  	 other metabolic processes
PiuraChilensis_v1_contig_2010 	 0.671137  	 DNA metabolism
PiuraChilensis_v1_contig_2010 	 0.671137  	 RNA metabolism
PiuraChilensis_v1_contig_2010 	 0.671137  	 other biological processes
PiuraChilensis_v1_contig_2010 	 0.671137  	 other metabolic processes
PiuraChilensis_v1_contig_2011 	 0.896745  	 other biological processes
PiuraChilensis_v1_contig_2011 	 0.896745  	 signal transduction
PiuraChilensis_v1_contig_2011 	 0.896745  	 transport
PiuraChilensis_v1_contig_2012 	 0.563692  	 transport
PiuraChilensis_v1_contig_2013 	 3.4046  	 
PiuraChilensis_v1_contig_2014 	 0.931511  	 
PiuraChilensis_v1_contig_2015 	 1.08295  	 cell cycle and proliferation
PiuraChilensis_v1_contig_2015 	 1.08295  	 cell organization and biogenesis
PiuraChilensis_v1_contig_2015 	 1.08295  	 other biological processes
